code,label,description,position,bookmark
44,État et autres collectivités publiques,,Actif,
441,État - Subventions et aides à recevoir,,Actif,
442,"Contributions, impôts et taxes recouvrés pour le compte de l'État",,Passif,
4421,Prélèvements à la source (Impôt sur le revenu),,Actif ou passif,
4422,Prélèvements forfaitaires non libératoires,,Actif ou passif,
4423,Retenues et prélèvements sur les distributions,,Actif ou passif,
444,État - Impôts sur les bénéfices,,Actif ou passif,
445,État - Taxes sur le chiffre d'affaires,,Actif,
4452,TVA due intracommunautaire,,Actif ou passif,
4455,Taxes sur le chiffre d'affaires à décaisser,,Actif ou passif,
44551,TVA à décaisser,,Actif ou passif,
44558,Taxes assimilées à la TVA,,Actif ou passif,
4456,Taxes sur le chiffre d'affaires déductibles,,Actif ou passif,
44562,TVA sur immobilisations,,Actif ou passif,
44563,TVA transférée par d'autres entités,,Actif ou passif,
44566,TVA sur autres biens et services,,Actif ou passif,
44567,Crédit de TVA à reporter,,Actif ou passif,
44568,Taxes assimilées à la TVA,,Actif ou passif,
4457,Taxes sur le chiffre d'affaires collectées,,Actif ou passif,
44571,TVA collectée,,Actif ou passif,
44578,Taxes assimilées à la TVA,,Actif ou passif,
4458,Taxes sur le chiffre d'affaires à régulariser ou en attente,,Actif ou passif,
44581,Acomptes - Régime simplifié d'imposition,,Actif ou passif,
44583,Remboursement de taxes sur le chiffre d'affaires demandé,,Actif ou passif,
44584,TVA récupérée d’avance,,Actif ou passif,
44586,Taxes sur le chiffre d’affaires sur factures non parvenues,,Actif ou passif,
44587,Taxes sur le chiffre d’affaires sur factures à établir,,Actif ou passif,
446,Obligations cautionnées,,Actif,
447,"Autres impôts, taxes et versements assimilés",,Actif,
448,État - Charges à payer et produits à recevoir,,Actif ou passif,
4481,État - Charges à Payer,,Actif ou passif,
44811,Charges fiscales sur congés à payer,,Actif ou passif,
44812,Charges à payer,,Actif ou passif,
4482,État - Produits à recevoir,,Actif ou passif,
449,Quotas d’émission à acquérir,,Passif,
45,Groupe et associés,,Actif ou passif,
451,Groupe,,Actif ou passif,
455,Associés - Comptes courants,,Actif ou passif,
4551,Principal,,Actif ou passif,
4558,Intérêts courus,,Actif ou passif,
456,Associés - Opérations sur le capital,,Actif,
4561,Associés - Comptes d'apport en société,,Actif ou passif,
45611,Apports en nature,,Actif ou passif,
45615,Apports en numéraire,,Actif ou passif,
4562,"Apporteurs - Capital appelé, non versé",,Actif ou passif,
45621,"Actionnaires - Capital souscrit et appelé, non versé",,Actif ou passif,
45625,"Associés - Capital appelé, non versé",,Actif ou passif,
4563,Associés - Versements reçus sur augmentation de capital,,Actif ou passif,
4564,Associés - Versements anticipés,,Actif ou passif,
4566,Actionnaires défaillants,,Actif ou passif,
4567,Associés - Capital à rembourser,,Actif ou passif,
457,Associés - Dividendes à payer,,Passif,
458,Associés - Opérations faites en commun et en GIE,,Actif ou passif,
4581,Opérations courantes,,Actif ou passif,
4588,Intérêts courus,,Actif ou passif,
46,Débiteurs et créditeurs divers,,Actif ou passif,
462,Créances sur cessions d'immobilisations,,Actif,
464,Dettes sur acquisitions de valeurs mobilières de placement,,Passif,
465,Créances sur cessions de valeurs mobilières de placement,,Actif,
467,Divers comptes débiteurs et produits à recevoir,,Actif ou passif,
468,Divers comptes créditeurs et charges à payer,,Actif ou passif,
47,Comptes transitoires ou d'attente,,Actif ou passif,
471,Comptes d'attente,,Actif ou passif,
472,Comptes de transit,,Actif ou passif,
474,Différences d’évaluation – Actif,,Actif,
4741,Différences d'évaluation sur instruments financiers à terme - Actif,,Actif,
4742,Différences d'évaluation sur jetons détenus - Actif,,Actif,
4746,Différences d’évaluation de jetons sur des passifs - Actif,,Actif,
475,Différences d’évaluation – Passif,,Passif,
4751,Différences d'évaluation sur instruments financiers à terme - Passif,,Passif,
4752,Différences d'évaluation sur jetons détenus - Passif,,Passif,
4756,Différences d’évaluation de jetons sur des passifs - Passif,,Passif,
476,Différence de conversion - Actif,,Actif,
4761,Diminution des créances,,Actif ou passif,
4762,Augmentation des dettes,,Actif ou passif,
4768,Différences compensées par couverture de change,,Actif ou passif,
477,Différences de conversion - Passif,,Passif,
4771,Augmentation des créances,,Actif ou passif,
4772,Diminution des dettes,,Actif ou passif,
4778,Différences compensées par couverture de change,,Actif ou passif,
478,Autres comptes transitoires,,Actif ou passif,
4781,Mali de fusion sur actif circulant,,Actif ou passif,
48,Comptes de régularisation,,Actif ou passif,
481,Frais d’émission des emprunts,,Passif,
486,Charges constatées d'avance,,Actif,
487,Produits constatés d'avance,,Passif,
4871,Produits constatés d’avance sur jetons émis,,Actif ou passif,
488,Comptes de répartition périodique des charges et des produits,,Actif ou passif,
4886,Charges,,Actif ou passif,
4887,Produits,,Actif ou passif,
49,Dépréciations des comptes de tiers,,Actif ou passif,
491,Dépréciations des comptes de clients,,Passif,
495,Dépréciations des comptes du groupe et des associés,,Passif,
4951,Comptes du groupe,,Actif ou passif,
4955,Comptes courants des associés,,Actif ou passif,
4958,Opérations faites en commun et en GIE,,Actif ou passif,
496,Dépréciations des comptes de débiteurs divers,,Passif,
4962,Créances sur cessions d'immobilisations,,Actif ou passif,
4965,Créances sur cessions de valeurs mobilières de placement,,Actif ou passif,
4967,Autres comptes débiteurs,,Actif ou passif,
5,Classe 5 — Comptes financiers,,Actif,
50,Valeurs mobilières de placement,,Actif,
502,Actions propres,,Actif,
5021,Actions destinées à être attribuées aux employés et affectées à des plans déterminés,,Actif,
5022,Actions disponibles pour être attribuées aux employés ou pour la régularisation des cours de bourse,,Actif,
503,Actions,,Actif,
5031,Titres cotés,,Actif,
5035,Titres non cotés,,Actif,
504,Autres titres conférant un droit de propriété,,Actif,
505,Obligations et bons émis par la société et rachetés par elle,,Actif,
506,Obligations,,Actif,
5061,Titres cotés,,Actif,
5065,Titres non cotés,,Actif,
507,Bons du Trésor et bons de caisse à court terme,,Actif,
508,Autres valeurs mobilières de placement et autres créances assimilées,,Actif,
5081,Autres valeurs mobilières,,Actif,
5082,Bons de souscription,,Actif,
5088,"Intérêts courus sur obligations, bons et valeurs assimilés",,Actif,
509,Versements restant à effectuer sur valeurs mobilières de placement non libérées,,Actif,
51,"Banques, établissements financiers et assimilés",,Actif,
511,Valeurs à l'encaissement,,Actif ou passif,
5111,Coupons échus à l'encaissement,,Actif,
5112,Chèques à encaisser,,Actif,Favori
5113,Effets à l'encaissement,,Actif,
5114,Effets à l'escompte,,Actif,
512,Banques,,Actif ou passif,
518,Intérêts courus,,Actif ou passif,
5181,Intérêts courus à payer,,Passif,
5188,Intérêts courus à recevoir,,Actif,
519,Concours bancaires courants,,Actif ou passif,
5191,Crédit de mobilisation de créances commerciales,,Actif,
5193,Mobilisation de créances nées à l'étranger,,Actif,
5198,Intérêts courus sur concours bancaires courants,,Actif,
52,Instruments financiers à terme et jetons détenus,,Actif ou passif,
521,Instruments financiers à terme,,Actif,
522,Jetons détenus,,Actif,
523,Jetons auto-détenus,,Actif,
524,Jetons empruntés,,Actif,
53,Caisses,,Actif ou passif,
530,Caisse,,Actif,Favori
58,Virements internes,,Actif ou passif,
580,Virements internes,,Actif ou passif,
59,Dépréciations des comptes financiers,,Passif,
590,Dépréciations des valeurs mobilières de placement,,Passif,
5903,Actions,,Actif,
5904,Autres titres conférant un droit de propriété,,Actif,
5906,Obligations,,Actif,
5908,Autres valeurs mobilières de placement et créances assimilées,,Actif,
6,Classe 6 — Comptes de charges,,Charge,
60,Achats,,Charge,
601,Achats stockés - Matières premières et fournitures,,Charge,Favori
602,Achats stockés - Autres approvisionnements,,Charge,Favori
6021,Matières consommables,,Charge,
6022,Fournitures consommables,,Charge,
60221,Combustibles,,Charge,
60222,Produits d'entretien,,Charge,
60223,Fournitures d'atelier et d'usine,,Charge,
60224,Fournitures de magasin,,Charge,
60225,Fourniture de bureau,,Charge,
6026,Emballages,,Charge,
60261,Emballages perdus,,Charge,
60262,Malis sur emballage,,Charge,
60265,Emballages récupérables non identifiables,,Charge,
60267,Emballages à usage mixte,,Charge,
603,Variation des stocks d'approvisionnements et de marchandises,,Charge,
6031,Variation des stocks de matières premières et fournitures,,Charge,
6032,Variation des stocks des autres approvisionnements,,Charge,
6037,Variation des stocks de marchandises,,Charge,
604,Achats d'études et prestations de services,,Charge,Favori
605,"Achats de matériel, équipements et travaux",,Charge,Favori
606,Achats non stockés de matière et fournitures,,Charge,Favori
6061,"Fournitures non stockables (eau, énergie, etc.)",,Charge,
6063,Fournitures d'entretien et de petit équipement,,Charge,
6064,Fournitures administratives,,Charge,
6068,Autres matières et fournitures,,Charge,
607,Achats de marchandises,,Charge,Favori
608,Regroupement des frais accessoires incorporés aux achats,,Charge,
609,"Rabais, remises et ristournes obtenus sur achats",,Charge,
6098,RRR non affectés,,Charge,
61,Services extérieurs,,Charge,
611,Sous-traitance générale,,Charge,
612,Redevances de crédit-bail,,Charge,
6122,Crédit-bail mobilier,,Charge,
6125,Crédit-bail immobilier,,Charge,
613,Locations,,Charge,Favori
6132,Locations immobilières,,Charge,
6135,Locations mobilières,,Charge,
614,Charges locatives et de copropriété,,Charge,Favori
615,Entretien et réparation,,Charge,
6152,Entretien et réparation sur biens immobiliers,,Charge,
6155,Entretien et réparation sur biens mobiliers,,Charge,
6156,Maintenance,,Charge,
616,Primes d'assurances,,Charge,Favori
6161,Multirisques,,Charge,
6162,Assurance obligatoire dommage construction,,Charge,
6163,Assurance - transport,,Charge,
61636,sur achats,,Charge,
61637,sur ventes,,Charge,
61638,sur autres biens,,Charge,
6164,Risques d'exploitation,,Charge,
6165,Insolvabilité clients,,Charge,
617,Études et recherches,,Charge,
618,Divers,,Charge,
6181,Documentation générale,,Charge,
6183,Documentation technique,,Charge,
6185,"Frais de colloques, séminaires, conférences",,Charge,
619,"Rabais, remises et ristournes obtenus sur services extérieurs",,Charge,
62,Autres services extérieurs,,Charge,
621,Personnel extérieur à l'entité,,Charge,
6211,Personnel intérimaire,,Charge,
6214,Personnel détaché ou prêté à l'entité,,Charge,
622,Rémunérations d'intermédiaires et honoraires,,Charge,
6221,Commissions et courtages sur achats,,Charge,
6222,Commissions et courtages sur ventes,,Charge,
6224,Rémunérations des transitaires,,Charge,
6225,Rémunérations d'affacturage,,Charge,
6226,Honoraires,,Charge,
6227,Frais d'actes et de contentieux,,Charge,
6228,Divers,,Charge,
623,"Publicité, publications, relations publiques",,Charge,
6231,Annonces et insertions,,Charge,
6232,Échantillons,,Charge,
6233,Foires et expositions,,Charge,
6234,Cadeaux à la clientèle,,Charge,
6235,Primes,,Charge,
6236,Catalogues et imprimés,,Charge,
6237,Publications,,Charge,
6238,"Divers (pourboires, dons courants)",,Charge,
624,Transports de biens et transports collectifs du personnel,,Charge,
6241,Transports sur achats,,Charge,
6242,Transports sur ventes,,Charge,
6243,Transports entre établissements ou chantiers,,Charge,
6244,Transports administratifs,,Charge,
6247,Transports collectifs du personnel,,Charge,
6248,Divers,,Charge,
625,"Déplacements, missions et réceptions",,Charge,Favori
6251,Voyages et déplacements,,Charge,
6255,Frais de déménagement,,Charge,
6256,Missions,,Charge,
6257,Réceptions,,Charge,
626,Frais postaux et de télécommunications,,Charge,Favori
627,Services bancaires et assimilés,,Charge,Favori
6271,"Frais sur titres (achat, vente, garde)",,Charge,
6272,Commissions et frais sur émission d'emprunts,,Charge,
6275,Frais sur effets,,Charge,
6276,Location de coffres,,Charge,
6278,Autres frais et commissions sur prestations de services,,Charge,
628,Divers,,Charge,
6281,Concours divers (cotisations),,Charge,
6284,Frais de recrutement de personnel,,Charge,
629,"Rabais, remises et ristournes obtenus sur autres services extérieurs",,Charge,
63,"Impôts, taxes et versements assimilés",,Charge,
631,"Impôts, taxes et versements assimilés sur rémunérations (administrations des impôts)",,Charge,
6311,Taxe sur les salaires,,Charge,
6314,Cotisation pour défaut d'investissement obligatoire dans la construction,,Charge,
6318,Autres,,Charge,
633,"Impôts, taxes et versements assimilés sur rémunérations (autres organismes)",,Charge,
6331,Versement de transport,,Charge,
6332,Allocations logement,,Charge,
6333,Contribution unique des employeurs à la formation professionnelle,,Charge,
6334,Participation des employeurs à l'effort de construction,,Charge,
6335,Versements libératoires ouvrant droit à l'exonération de la taxe d'apprentissage,,Charge,
6338,Autres,,Charge,
